,entry,title,subtitle,author,genre,mode,location,publisher,year,format,libretto,translation
4853,"TOMMASO MORO. Tragedia ad uso di Oratorio (a cinque voci) recitata nell'Oratorio de' Confrati della Carità di Bologna la Sera della Domenica delle Palme l'anno 1696 — in Bologna, per gli Eredi di Antonio Pisarri. 1696 in 4 — Poesia di Giammaria Piantini. — Musica di Vincenzo Maria Orlandi.",Tommaso Moro,,Giammaria Piantini. — Musica di Vincenzo Maria Orlandi.,Tragedia ad,,Bologna,Eredi di Antonio Pisarri,1696,4,True,False
4854,"TOMMASO MORO. Tragedia Sacra (in prosa). — in Bologna, nella Stamperia di Lelio dalla Volpe. 1726 in 8 — di Farnabio Gioachino Annutini, cioè, di Fr. Gio. Antonio Bianchi, Lucchese, Minore Osservante.",Tommaso Moro,,Farnabio Gioachino Annutini,Tragedia Sacra,prose,Bologna,di Lelio dalla Volpe,1726,8,False,False
4855,"TONIO, E PIPPO, CONTADINO, E L'OSTE. Commedia. — senza luogo, Stampatore, ed anno, in 8 — d'Incerto Autore.","Tonio, E Pippo, Contadino, E L'Oste",,Unknown,Commedia,,Unknown,Unknown,Unknown,8,False,False
4856,"TORELLA. Commedia (in prosa). in Napoli, per Secondino Roncagliolo. 1620 in 12 — di Gio. Vincenzo Vita, da Sernia.",Torella,,Gio. Vincenzo Vita,Commedia,prose,Napoli,Secondino Roncagliolo,1620,12,False,False
4857,"TORILDA. Dramma rappresentato nel Teatro di San Cassiano di Venezia l'anno 1648 — in Venezia, per Francesco Valvasense. 1548 e 1650 in 12 — del Co. Pietro Paolo Bissari, di Vicenza, tra gli Accademici Olimpici, il Ricovrato.",Torilda,,,Unknown,,Venezia,Francesco Valvasense,1650,12,False,False
4858,"TORMENTI D'AMORE. Tragicommedia Pastorale. — in Venezia, per li Sessa. 1605 in 8 — di Pietro Matteazzi.",Tormenti D'Amore,,Pietro Matteazzi.,Tragicommedia Pastorale,,Venezia,li Sessa,1605,8,False,False
4859,"TORMENTI AMOROSI. Favola Pastorale rappresentata in Padova dagli Accademici Disuniti l'anno 1641 in Padova, per Giulio Crivellari. 1641 in 12 — di Giambattista Bertani, Veneziano.",Tormenti Amorosi,,Giambattista Bertani,Favola Pastorale,,Padova,Giulio Crivellari,1641,12,False,False
4860,"TORRIANA. Favola Pastorale. — in Trevigi, per Angiolo Mazzolini. 1590 in 8 — di Niccolò Bellausa, Trivigiano.",Torriana,,Niccolò Bellausa,Favola Pastorale,,Trevigi,Angiolo Mazzolini,1590,8,False,False
4861,"TORRISMONDO (il Re). Tragedia (in versi sciolti). — in Bergamo, per Comin Ventura, 1587 in 4 — in Mantova, per Francesco Osanna. 1587 in 12 — in Torino, senza Stampatore. 1587 in 12 — in Ferrara, per Giulio Cesare Cagnaccini. 1587 e 1597 in 12 — in Verona, per Girolamo Discepolo. 1587 in 8 — in Venezia, per Evangelista Deuchino, e Giambatista Pulciani. 1608 in 12 — in Perugia, nella Stamperia Augusta. 1608 in 12 — in Venezia, per Comino Gallina. 1617 e 1621 in 12 in Verona, per Jacopo Vallarsi. 1723 in 8, nel Tomo II. c.1. del Teatro pubblicato dal Sign. Marchese Scipione Maffei, col modo di recitarla alla moderna. — ed in Firenze, per li Tartini e Franchi. 1724. in fogl. T.VI. con tutte le altre Opere dell'Autore. — di Torquato Tasso.",Torrismondo (Il Re),,Torquato Tasso.,Tragedia,verse,Bergamo,Unknown,1587,4,False,False
4862,"TORRO E CAPPELLINA ED IL LAMENTO DI SER COFFACCIA BUFFONE. Commedia (di vario metro). in Siena, senza Stampatore ed anno. in 8 — d'Incerto Autore.",Torro E Cappellina Ed Il Lamento Di Ser Coffaccia Buffone,,Unknown,Commedia,,Siena,Unknown,,8,False,False
4863,"TORTI AMOROSI. Commedia (in prosa). — in Venezia, per gli Eredi di Marchiò Sessa. 1581. 1591. 1596. e 1602 in 12 — ivi, per Gio. Batista e Gio. Bernardo Sessa, 1596 in 12 — ivi, per Pietro Bertani. 1613 in 12 — ed ivi, per Gherardo Imberti. 1627 in 12 — di Cristoforo Castelletti.",Torti Amorosi,,Cristoforo Castelletti.,Commedia,prose,Venezia,Eredi di Marchiò Sessa,1602,12,False,False
4864,"TORTI VENDICATI. Commedia (in prosa). — in Roma, per Michele Cortellini. 1654 in 12 — di Alessandro Benetti, Romano.",Torti Vendicati,,Alessandro Benetti,Commedia,prose,Roma,Michele Cortellini,1654,12,False,False
4865,"TORZONE. Commedia Rusticale (in terzetti). — in Siena, per Antonio Marzocchi. 1545 in 8 — d'Incerto.",Torzone,,Unknown,Commedia Rusticale,,terzetti),Antonio Marzocchi,1545,8,False,False
4866,"TORZONE. Tragicommedia (in prosa). — in Napoli, per Carlo Troyse. 1701 in 12 — del Dott. Biagio de Avitabile.",Torzone,,,Tragicommedia,prose,Napoli,Carlo Troyse,1701,12,False,False
4867,"TOSCANISMO, E LA CRUSCA, sia, il Cruscante impazzito. Tragicommedia giocosa, e novissima (in prosa). — in Venezia, per Giambatista Recurti. 1739 in 8 — del P. Santo Aricci, Veneziano.","Toscanismo, E La Crusca, Sia, Il Cruscante Impazzito",,,"Tragicommedia giocosa,",prose,Venezia,Giambatista Recurti,1739,8,False,False
4868,"TOTILA. Dramma rappresentato nel Teatro de SS. Gio. e Paolo di Venezia l'anno 1677 — in Venezia, per Francesco Niccolini. 1677 in 12 — Poesia di Matteo Noris, Veneziano. — Musica di D. Gio. Legrenzi, Veneziano.",Totila,,Matteo Noris,Dramma,,Venezia,Francesco Niccolini,1677,12,True,False
4869,"TRABOCCO DEL SACCO. Egloga Rusticale partita in cinque Atti, e recitata in Siena l'anno 1572 — (in terza rima). — in Siena, senza Stampatore. 1572 in 8 — d'un Gentiluomo Sanese.",Trabocco Del Sacco,,,Egloga Rusticale,,Siena,Unknown,1572,8,False,False
4870,"TRACE IN CATENA. Dramma per Musica. — in Roma, per il Bernabò. 1717 in 12 — d'Incerto Autore.",Trace In Catena,,Unknown,Dramma,,Roma,Bernabò,1717,12,False,False
4871,"TRACHINIE. Morale. — in Palermo, per Decio Cirillo. 1648 in 12 — di Ortensio Scamacca, Siciliano, di Lentini, della Comp. di Gesù.",Trachinie,,Ortensio Scamacca,Morale,,Palermo,Decio Cirillo,1648,12,False,False
4872,"TRADIMENTI MALRIUSCITI. Tragicommedia (in prosa). — in Napoli, per Francesco Savio. 1654 in 12 — di Giambatista Pasca, Napolitano.",Tradimenti Malriusciti,,Giambatista Pasca,Tragicommedia,prose,Napoli,Francesco Savio,1654,12,False,False
4873,"TRADIMENTO AMOROSO. Commedia (in prosa). — in Padova, per Francesco Bolzetta, 1608 in 8 — ed in Venezia, per Cherardo, ed Iseppo Imberti. 1625 in 12 — di Biagio Maggi.",Tradimento Amoroso,,Biagio Maggi.,Commedia,prose,Padova,Francesco Bolzetta,1608,8,False,False
4874,"TRADIMENTO PER L'ONORE, ovvero, il Vendicatore Pentito. Opera Tragica (in prosa). — in Roma, per Egidio Ghezzi. 1664 in 12 — ed in Bologna, per Giacomo Monti. 1665 in 12 — del Dott. Giacinto Andrea Cicognini, Fiorentino.","Tradimento Per L'Onore,",", Il Vendicatore Pentito",,Opera Tragica,prose,Roma,L'ONORE,1664,12,False,False
4875,"TRADIMENTO TRADITOR DI SE STESSO. Dramma rappresentato nel Teatro di S. Gio. Grisostomo di Venezia l'anno 1711 — in Venezia, per Marino Rossetti. 1711 in 12 — Poesia dell'Ab. Francesco Silvani, Veneziano. — Musica, di Antonio Lotti, Veneziano. — Replicato in Verona nel Carnevale dell'anno 1715. in Verona, per Tommaso Lavezzari. 1715 in 8 — Replicato anche l'anno 1742 nel Teatro di S. Gio. Grisostomo col nome di Statira. — in Venezia, per Marino Rosserti. 11742 in 12 — Musica di Pietro Chiarini, Romano.",Tradimento Traditor Di Se Stesso,,Francesco Silvani,Dramma,,Venezia,Marino Rossetti,1711,12,True,False
4876,"TRADIMENTO DELLA MOGLIE IMPUDICA, o sia, l'Ingiusta Morte de sette Infanti dell'Ara. Opera Tragicomica (in prosa). — in Bologna, per Giacomo Monti. 1667 in 12 — di Angiolo Vandani.","Tradimento Della Moglie Impudica,",", L'Ingiusta Morte De Sette Infanti Dell'Ara",Angiolo Vandani.,Opera Tragicomica,prose,Bologna,Giacomo Monti,1667,12,False,False
4877,"TRADIMENTO SUPERATO DALLA COSTANZA. Opera Scenica (in prosa) — in Bologna, per Antonio Pisarri. 1678 in 12 — d'Incerto.",Tradimento Superato Dalla Costanza,,Unknown,Opera Scenica,prose,Bologna,Antonio Pisarri,1678,12,False,False
4878,"TRADIMENTO LE NOZZE, dal. Opera Scenica (in prosa). — in Bologna, per il Longhi, senz'anno, in 12 — dell'Ab. Michele Brugneres, Romano.","Tradimento Le Nozze, Dal",,Michele Brugneres,Opera Scenica,prose,Bologna,Longhi,Unknown,12,False,False
4879,"TRADIMENTO PREMIATO. Favola Pastorale recitata nel Teatro di Sant'Angiolo di Venezia l'anno 1709 in Venezia, per Giambatista Zuccato. 1709 in 12 — Poesia di Giambatista Candi, Padovano. — Musica di Girolamo Polani, Veneziano.",Tradimento Premiato,,Giambatista Candi,Favola Pastorale,,Venezia,Giambatista Zuccato,1709,12,True,False
4880,"TRADIMENTO SCHERNITO. Commedia (in prosa) — in Roma, per Giacomo Dragondelli. 1657 in 12 — di Pietro Paolo Todini, di Atri.",Tradimento Schernito,,Pietro Paolo Todini,Commedia,prose,Roma,Giacomo Dragondelli,1657,12,False,False
4881,"TRADIMENTO TRADITO. Dramma recitato nel Teatro di Sant'Angiolo di Venezia l'anno 1709 — in Venezia, per Giambatista Zuccato. 1709 in 12 — Poesia dell'Ab. Francesco Silvani, Veneziano. — Musica di Tommaso Albinoni, Veneziano.",Tradimento Tradito,,Francesco Silvani,Unknown,,Venezia,Giambatista Zuccato,1709,12,True,False
4882,"TRADITOR PENTITO. Opera Tragica (in prosa). — in Bologna, per Giuseppe Longhi 1690 in 12 — di D. Pompeo Cadonici, Parmigiano.",Traditor Pentito,,Pompeo Cadonici,Opera Tragica,prose,Bologna,Giuseppe Longhi 1690 in 12 — di D,1690,12,False,False
4883,"TRADITORE TRADITO. Tragedia (in versi sciolti). — in Venezia, per Marino Rossetti. 1714 in 12 — di Camillo Contarini, Patrizio Veneto.",Traditore Tradito,,Camillo Contarini,Tragedia,verse,Venezia,Marino Rossetti,1714,12,False,False
4884,"TRAGEDIA. Componimento recitato con questo solo titolo nella Sala del Gran Consiglio di Venezia sotto il Doge Luigi Mocenigo al Cristianissimo, ed Invittissimo Enrico III. Re di Francia, e di Polonia l'anno 1574 — in Venezia, per Domenico Farri. 1574 in 4 — Poesia di Claudio Cornelio Frangipani, Veneziano. — Musica di Claudio Merulo. Fu poi ristampata per il medesimo Stampatore, senz'anno. in 12 — in due Parte, con tutte le altre Poesie Volgari, e Latine di varj Autori, composte per la venuta in Venezia dello stesso Re, le quali, non computata la Tragedia, e d'una Orazione Latina, ascendono al numero di quindici. Nella Parte I. sono raccolti tutti i Componimenti Italiani, e nella II. i Latini. Dopo la Tragedia si legge un breve Discorso dell'Autore, il quale non arriva a due pagine, circa il titolo di Tragedia dato ad un'Opera, che non Tragica, in cui si difende da quelli, che l'accusassero.",Tragedia,,Claudio Cornelio Frangipani,Componimento recitato,,Venezia,medesimo Stampatore,Unknown,4,True,False
4885,"TRAGEDIA che potrebbe intitolarsi. Flamminio. — in Lucca, per lo Busdrago. 1552 in 8 — di Messer Giuseppe Baroncini, di Lucca.",Tragedia Che Potrebbe Intitolarsi,,Messer Giuseppe Baroncini,Flamminio,,Lucca,lo Busdrago,1552,8,False,False
4886,"TRAGEDIA, ovvero, Martirio di Santa Margherita, Vergine d'Antiochia. in Roma, per Alvise Zanetti. 1606 in 8 — di Andrea Rosello, Romano.","Tragedia,",", Martirio Di Santa Margherita, Vergine D'Antiochia",Andrea Rosello,"in Roma,",,Roma,Alvise Zanetti,1606,8,False,False
4887,"TRAGICO IMENEO DI VALERIANO E CECILIA. Opera (in versi sciolti). in Viterbo, per il Discepolo, 1626 in 12 — di Gregorio Urbani.",Tragico Imeneo Di Valeriano E Cecilia,,Gregorio Urbani.,Opera,verse,Viterbo,Discepolo,1626,12,False,False
4888,"TRAJANO. Dramma rappresentato nel Teatro de SS. Gio. e Paolo di Venezia l'anno 1684 — in Venezia, per Francesco Niccolini. 1684 in 12 — — Poesia di Matteo Noris, Veneziano. — Musica di Giuseppe Felice Tosi, Bolognese. — Replicato l'anno 1685 nel Teatro Formagliari di Bologna. — Musica dello stesso Tosi.",Trajano,,Matteo Noris,Dramma,,Venezia,Francesco Niccolini,1684,12,True,False
4889,"TRANSFORMAZIONE DI DAFNE. Favola Morale con due Intermedi il primo contiene il Ratto di Proserpina, ed il secondo la cattività di Venere, e di Marte nella Rete di Vulcano. — in Roma, per il Mascardi. 1654 in 16 — di Pier Francesco Valentini, Romano. — Musica dello stesso.",Transformazione Di Dafne,,Pier Francesco Valentini,Favola Morale,,Roma,Mascardi,1654,16,False,False
4890,"TRANSITO DI SAN GIUSEPPE. Oratorio per comando della S. C. R. M. dell'Imperadore Leopoldo, cantato più volte, e replicato nella sua Augustissima Cappella l'anno 1699 — in Vienna, per Susanna Cristina Vedova di Matteo Cosmerovio. 1699 in 8 — d'Incerto Autore.",Transito Di San Giuseppe,,Unknown,Oratorio,,Vienna,comando della S,1699,8,False,False
4891,"TRANSITO DEL GLORIOSO PATRIARCA SAN GIUSEPPE. Dialogo per Musica. — in Palermo, senza Stampatore, ed anno. in 12 — di Giuseppe Gennaro, di Palermo.",Transito Del Glorioso Patriarca San Giuseppe,,Giuseppe Gennaro,Dialogo,,Palermo,Unknown,Unknown,12,False,False
4892,"TRAPPOLARIA. Commedia (in prosa) in Bergamo, per Comin Ventura. 1590 in 8 — in Venezia, per Giambatista, e Gio. Bernardo Sessa. 1597 in 12 — in Napoli, per Giambatista Gargano, e Lucrezio Nucci. 1613 in 12 — in Venezia, per Giambatista Combi. 1626. e 1628 in 12 — ed in Napoli, nella Stamperia, ed a spese di Gennaro Muzio. 1726 in 12 — Tomi 4. — di Giambatista della Porta, Napolitano.",Trappolaria,,Giambatista della Porta,Commedia,prose,Bergamo,Comin Ventura,1590,8,False,False
4893,"TRAPPOLARIA. Commedia (in prosa) recitata con superbo apparato nelle felicissime Nozze di D. Lorenzo Lanza, e D. Elisabetta Barresi Conti di Mussomeli (cogl'Intermedi per Musica). — in Palermo, per Giambatista Maringo. 1602 in 4 — di Luigi Eredia, di Palermo.",Trappolaria,,Luigi Eredia,Commedia,prose,Palermo,Giambatista Maringo,1602,4,False,False
4894,"TRASTULLI D'AMORE. Commedia (in prosa). — in Viterbo. 1647 in 12 — di Francesco Gentile, di Barletta.",Trastulli D'Amore,,Francesco Gentile,Commedia,prose,Viterbo,,1647,12,False,False
4895,"TRATTENIMENTO ESTIVO per l'Augustissima, e Serenissima Padronanza nel Monisterio delle Rev. Madri di S. Giacomo di Vienna, per il giorno della loro Festa di S. Giacomo Apostolo, nella quale viene onorato il predetto Monistero della presenza delle Augustiss. Reali, e Cesaree Maestà loro, e Sereniss. Arciduchessa. — in Vienna d'Austria, per Gio. Pietro Van Ghelen. 1709 in 4 — dell'Ab. Giuseppe Spedazzi.","Trattenimento Estivo Per L'Augustissima, E Serenissima Padronanza Nel Monisterio Delle Rev",,Giuseppe Spedazzi.,Madri,,Vienna,giorno della loro Festa di S,1709,4,False,False
4896,"TRATTENIMENTO MUSICALE (a quattro voci) per l'Accademia degli Unisoni di Venezia, dedicato alla virtuosissima Accademia di Musica delli Nobili in S. Gregorio dell'Accademia suddetta in Venezia l'anno 1731in Venezia, per Carlo Buonarrigo 1731 in 4 — d'Incerto Autore.","Trattenimento Musicale (A Quattro Voci) Per L'Accademia Degli Unisoni Di Venezia, Dedicato Alla Virtuosissima Accademia Di Musica Delli Nobili In S",,Unknown,,,S,l'Accademia degli Unisoni di Venezia,1731,4,False,False
4897,"TRAVAGLIA. Commedia (in prosa in cinque Atti) nuovamente venuta in luce molto piacevole, e di varie lingue adornata, sotto bellissima invenzione, al modo che la fo presentada dall'Autore nella Città di Vinegia, dedicata al Magnifico Conte il Sign. Ottavio Vimercato, suo sempre Maggiore. — in Venezia, per Stefano di Alessi, alla Libreria del Cavaletto, in Calle della Bissa al Ponte di San Lio. 1556 in 8 — ivi, per Domenico Farri. 1561 in 8 ed in Trevigi, per Fabrizio Zanetti. 1601 in 8 — di Andrea Calmo, Veneziano.",Travaglia,,Andrea Calmo,Commedia,prose,Venezia,Stefano di Alessi,1556,8,False,False
4898,"TRAVAGLI D'AMORE. Commedia (in prosa). — in Venezia, per Cirolamo Righettini. 1632. in 12 — di Marc'Antonio Gattinon, della Tisana. B.",Travagli D'Amore,,Marc'Antonio Gattinon,Commedia,prose,Venezia,Cirolamo Righettini,1632,12,False,False
4899,"TRAVAGLIO. Commedia recitata nella Città di Siena. Opera ridicolosa e piacevole (in terza rima). in Siena, alla Loggia del Papa. 1580 in 8 — del Fumoso della Congrega de' Rozzi di Siena, cioè, Silvestro Cartajo.",Travaglio,,,Commedia recitata,,Siena,,1580,8,False,False
4900,"TRAVESTITI. Commedia (in prosa). — in Palermo, nella Stamperia di Pietro Coppola. 1644 in 12 — di Cammillo Morello.",Travestiti,,Cammillo Morello.,Commedia,prose,Palermo,di Pietro Coppola,1644,12,False,False
4901,"TRE AMANTI BURLATI. Commedia (in prosa). — in Terni. senza Stampatore. 1637 in 12 — di Carlo Tiberj, Romano, il Disprezzato Accademico Nascosto.",Tre Amanti Burlati,,Carlo Tiberj,Commedia,prose,Terni,Unknown,1637,12,False,False
4902,"TRE AL SOGLIO. Dramma rappresentato negli anni 1711 e 1716 nel Teatro Marsigli Rossi della Città di Bologna. — Poesia di Silvio Stampiglia, Romano. — Musica di Giuseppe Maria Aldrovandini. Replicato l'anno 1718 nella Città di Rovigo. — in Ferrara, per gli Eredi Pomatelli. 1718 in 12 — Musica del suddetto Aldrovandini.",Tre Al Soglio,,Silvio Stampiglia,Dramma,,Ferrara,Eredi Pomatelli,1718,12,True,False
4903,"TRE CAPITANI VANAGLORIOSI. Capricciosa Rappresentazione (in prosa). — in Napoli, per Domenico di Ferrante Maccarano. 1621 in 12 — ed in Macerata, per Girolamo Salvioni. 1640 in 12 — di Silvio Fiorillo, Comico Napolitano.",Tre Capitani Vanagloriosi,,Silvio Fiorillo,Capricciosa Rappresentazione,prose,Napoli,Domenico di Ferrante Maccarano,1621,12,False,False
4904,"TRE COSTANTI. Commedia (in prosa, e in cinque Atti) rappresentata in Mantova nelle Nozze della Imperadrice Leonora d'Austria. in Mantova, per Aurelio e Lodovico Fratelli Osanna. 1622 in 8 — di Ercole Marliani, Mantovano.",Tre Costanti,,Ercole Marliani,Commedia,prose,Mantova,Aurelio e Lodovico Fratelli Osanna,1622,8,False,False
4905,"TRE DIFENSORI DELLA PATRIA. Dramma recitato nel Teatro di Sant'Angiolo di Venezia l'anno 1729 in Venezia, per Marino Rossetti, 1729 in 12 — Poesia di Diversi. — Musica di Giambatista Pescetti, Veneziano. — Replicato l'anno 1730 nel Teatro Obizzi di Padova. — in Venezia, senza Stampatore. 1730 in 12 — Musica del suddetto Pescetti, e di Antonio Galeazzi, Bresciano. — Questo Dramma in sostanza è quello, che col titolo di Tullo Ostilio su rappresentato nel Teatro di S. Salvatore l'anno 1685. Da più d'uno fu riformato, sicchè ha quasi affatto cangiati i versi, ed alterata in qualche parte l'idea de suoi primi Autori. Glor. della Poes. e della Mus. a c. 214.",Tre Difensori Della Patria,,Diversi. — Musica di Giambatista Pescetti,Dramma,verse,Venezia,Unknown,1729,12,True,False
4906,"TRE FINTI VILLANI. Commedia (in prosa). — in Orvieto, per Rinaldo Ruuli. 1632 in 12 — di Francesco Guerrini, Romano.",Tre Finti Villani,,Francesco Guerrini,Commedia,prose,Orvieto,Rinaldo Ruuli,1632,12,False,False
4907,"TRE MASCHERATE DI TREAMANTI SCHERNITI. Commedia (in prosa). in Venezia, per Angiolo Salvadori. 1623 1637 in 12 — in Bologna, per Domenico Barbieri. senz'anno. in 12 — ed ivi, per Gioseffo Longhi. 1673 in 12 — di Paolo Veraldo, Romano.",Tre Mascherate Di Treamanti Scherniti,,Paolo Veraldo,Commedia,prose,Venezia,Angiolo Salvadori,Unknown,12,False,False
4908,"TRE PELLEGRINI. Rappresentazione di un Miracolo di tre Pellegrini, che andavano a S. Jacopo di Galizia. — in Firenze. senza Stampatore. l'anno di Nostro Signore 1555 in 4. ed in Siena, alla Loggia del Papa. senz'anno, in 4 — d'Incerto Autore.",Tre Pellegrini,,Unknown,Rappresentazione,,Firenze,Unknown,Unknown,4,False,False
4909,"TRE TIRANNI. Commedia (in verse sciolti) intitolata i Tre Tiranni, recitata in Bologna a Nostro Signore, e a Cesare, il giorno della Commemorazione della Corona di S. M. con Privilegio Apostolico, e Veneziano MDXXXIII. Nel fine si legge. — Stampata in Vinegia, per Bernardino de' Vitali adi XIIII di Settembre MDXXXIII. in 4 — di Agostino Ricchi, di Lucca. — Di questa m'immagino, che intendesse l'Aretino, quando nel suo Marescalco all'Atto V. scrisse: ""Che ti pare della Commedia recitata a tanti Principi del Ricco? da lui composta nella prima sua adolescenza, con l'imitazione de 1 buoni Greci e Latini?"" Allacci Drammat. c. 323. Il solo esemplare da me veduto si ritrova tra' Libri del Reverendiss. P. Carlo de Conti Lodoli, Min. Osserv. — Ha dal principio al fine varie Apostille scritte a penna in margine per cambiamenti da farsi per entro all'Opera, versi cancellati, voci mutate, frasi e termini cambiati, &c. Parrebbe, che il solo Autore fosse stato in diritto di così fare, forse per prepararla ad una nuova Edizione. Anche nella Lettera di Alessandro Vellutello a' Lettori si vedono due cassature importanti. In essa Lettera il Vellutello ha voluto esaltare con lodi fino alle Stelle il Ricchi, spiegare la sua intenzione, e svelarci l'Allegoria della Favola, traendola dal profano al Morale.",Tre Tiranni,,Agostino Ricchi,Commedia,verse,verse,Bernardino de' Vitali adi XIIII di Settembre MDXXXIII,,4,False,False
